date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2004%20Feb%202022%2015:55:38%20GMT	https://cbdmedicaltherapy.com/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.html	(from )
11:55:43	122/122	---MC-	200	added ('OK')	text/plain	date:Fri,%2004%20Feb%202022%2015:55:40%20GMT	https://cbdmedicaltherapy.com/robots.txt		(from )
11:55:47	199253/199253	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:55:44%20GMT	https://cbdmedicaltherapy.com/index.php/es/inicio/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/inicio/index.html	(from https://cbdmedicaltherapy.com/)
11:55:49	71746/71746	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Jan%202022%2018:35:54%20GMT	https://cbdmedicaltherapy.com/wp-content/themes/astra/assets/css/minified/style.min.css?ver=3.7.7	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/themes/astra/assets/css/minified/style.minac9e.css	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
11:55:50	3304/3304	---M--	200	added ('OK')	font/woff	date:Mon,%2024%20Jan%202022%2018:35:54%20GMT	https://cbdmedicaltherapy.com/wp-content/themes/astra/assets/fonts/astra.woff	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/themes/astra/assets/fonts/astra.woff	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
11:55:50	1308/1308	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2027%20Aug%202021%2014:05:40%20GMT	https://cbdmedicaltherapy.com/index.php/es/feed/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/feed/index.html	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
11:55:50	868/868	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Nov%202021%2021:23:27%20GMT	https://cbdmedicaltherapy.com/index.php/es/comments/feed/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/comments/feed/index.html	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
11:55:51	3412/3412	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Jan%202022%2018:35:54%20GMT	https://cbdmedicaltherapy.com/wp-content/themes/astra/assets/css/minified/menu-animation.min.css?ver=3.7.7	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/themes/astra/assets/css/minified/menu-animation.minac9e.css	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
11:55:51	79227/79227	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Jan%202022%2003:15:32%20GMT	https://c0.wp.com/c/5.9/wp-includes/css/dist/block-library/style.min.css	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/css/dist/block-library/style.min.css	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
11:55:51	11256/11256	---MCZ	200	added ('OK')	text/css	date:Tue,%2029%20Sep%202020%2015:53:06%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
11:55:51	4186/4186	---MCZ	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202019%2020:45:02%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/mediaelement/wp-mediaelement.min.css	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/mediaelement/wp-mediaelement.min.css	(from https://cbdmedicaltherapy.com/index.php/es/inicio/)
